PC1	PC2	country	westernization
0.25952998399831706	-0.033537837435927906	ITA	W
0.025925980380197958	-0.14705614476100462	ITA	W
0.005600302934594266	-0.08956129865750721	ITA	W
0.0794048571374671	-0.1631643314591436	ITA	W
-0.35033072752686467	0.14018868645077223	ITA	W
0.03327936518420396	-0.17297216647781474	ITA	W
0.1370428168830668	-0.1147586144984839	ITA	W
0.0074011827968864605	0.3054547587445778	ITA	W
0.06008180136608139	-0.13827445168750738	ITA	W
0.11186309812406595	-0.08800196902773963	ITA	W
-0.033175654265999444	0.04304111814611224	ITA	W
-0.024618870503257322	0.38156973390697224	ITA	W
-0.24838627499161597	0.040823126202508685	ITA	W
0.2326292943909533	-0.062459922947656434	SWE	W
0.18202926747950143	-0.06580649568618334	SWE	W
0.014749196046621631	-0.15776072097491253	ITA	W
0.15022955994566706	-0.12470980271627014	SWE	W
0.2999160045005339	-0.0038964405360044888	ITA	W
0.1421020008398621	-0.11854020324708202	ITA	W
-0.13970143190361362	0.1427002275849261	ITA	W
0.11372259150956646	-0.12384706548634916	SWE	W
0.3282797581041796	0.04301832623496676	SWE	W
-0.1098491816941084	0.33804737025002596	ITA	W
0.10241781854304774	-0.039562670175642654	ITA	W
0.2773014383574157	0.010537455274447514	SWE	W
0.10701412870444989	-0.09234672199044101	SWE	W
0.1777182337099507	-0.07683768098170186	SWE	W
0.1645947132972999	-0.06997152208825826	ITA	W
0.1337736948611886	-0.0515744725724619	ITA	W
0.1909490444987032	-0.05730969017009057	SWE	W
0.29873589508957643	0.007693777217744755	SWE	W
0.16260575579844622	-0.022651554555083206	ITA	W
0.2008213881229204	-0.08049859699160555	SWE	W
0.10531814923112032	-0.09431639130495567	SWE	W
-0.050676008016810485	0.26272437137433224	ITA	W
-0.0060475623789671765	0.04680465544295892	SWE	W
0.1851308217829283	-0.13424595563182032	SWE	W
0.36336111635009516	0.05791982797961274	SWE	W
0.2103283928986968	-0.12800096537111594	SWE	W
-0.039377383341319336	0.2747198118304793	ITA	W
0.3065794624973238	0.002280594026061018	SWE	W
0.16080876936766975	-0.07105896309373894	ITA	W
-0.09881787532576632	0.21209228841006006	ITA	W
0.2207273875703275	-0.08862220751412477	SWE	W
-0.027916414423130396	0.06398308232752538	SWE	W
0.2619455023136684	0.004636329249153459	SWE	W
0.21040899598159316	-0.06602087055530736	ITA	W
-0.07156492872886916	-0.15516063526285728	ITA	W
0.14721185808408965	-0.11750008697069136	SWE	W
0.17844212730614606	-0.0687514561618469	SWE	W
-0.21175952879997245	-0.0009030111318786152	ITA	W
0.15690845512391713	-0.15216793877184268	SWE	W
0.2459915228179491	-0.041993636439674555	ITA	W
0.3081212806561154	0.04929835407020033	SWE	W
0.2903241897442563	0.008754070468648258	SWE	W
-0.08749376908355384	0.36361564312235095	SWE	W
0.40890517288146017	0.06068139057747267	SWE	W
0.1689499590316162	-0.10028711445271779	SWE	W
0.15530426907254777	-0.0718197557524264	SWE	W
0.19903238325321954	-0.06563522664180599	SWE	W
0.10862709089804878	-0.10098839863787158	ITA	W
0.20565434416451284	-0.07078788004399196	SWE	W
-0.023170225054002198	0.14709163607107176	ITA	W
0.2711544389864295	-0.029114585574044633	SWE	W
0.14931203463176723	-0.061015780915527104	SWE	W
0.29446419527839646	0.0021761266614981397	SWE	W
0.2956331610174898	-0.003526455542665084	SWE	W
0.28091645193947173	-0.05435275547083327	SWE	W
0.2677908832076667	-0.03051709453079782	SWE	W
0.312678155635906	0.043034045265435784	ITA	W
0.08452544600332432	-0.010688051193988524	ITA	W
-0.03525995631515967	-0.035105562055494206	ITA	W
0.22776512536999652	-0.036069104403819746	SWE	W
0.2351316851366335	-0.008111974351144245	ITA	W
0.36502515593317914	0.026031730576121397	SWE	W
0.10253928666995371	-0.09480938851615293	SWE	W
0.2395301709853394	-0.03563104992385805	SWE	W
0.16755012805542	-0.05666377780501292	ITA	W
0.2976997545313343	-0.03594694801060757	SWE	W
0.29970702402699473	-0.025071423604655023	SWE	W
0.2805549552571185	-0.021180916020817165	SWE	W
0.33631726774727266	0.03442027697552147	SWE	W
0.22139997618076115	-0.027517960313977952	SWE	W
0.2192921821074399	-0.05923116168451433	SWE	W
0.015079452340228972	-0.14876432195347428	ITA	W
0.22910755916186332	-0.06527780033240574	SWE	W
0.04973037487345396	-0.12848918583940028	SWE	W
0.2187470066027009	-0.004380353215382376	SWE	W
0.09135293924669177	-0.1167878674783364	ITA	W
0.3761526578397709	0.04267172293386302	SWE	W
0.3062356351235678	-0.01817977823550927	ITA	W
0.007664784022224721	0.015154126547705371	ITA	W
0.13483626694764772	0.0020439193077551104	SWE	W
-0.08447693500105193	-0.12744664140727346	SWE	W
0.010148242676530157	-0.025719484201748737	ITA	W
0.4143355978964137	0.09695733727388722	SWE	W
0.20511156898890698	-0.04824764697934824	ITA	W
0.032235175859193076	-0.1753606809051161	ITA	W
0.006926030098996474	-0.16202766657068088	ITA	W
-0.012234824683052021	0.3136406029707005	SWE	W
0.2271178147168959	-0.05794999369771604	SWE	W
0.21672106168385363	-0.08929289424263799	SWE	W
0.2359454901658652	-0.013059785351261996	SWE	W
0.23976587183290773	-0.008200618939092283	SWE	W
0.29287271191385306	0.008004425561376352	SWE	W
0.23488560244754908	-0.02141702284662597	SWE	W
0.3376068013190339	-0.004729574139675031	SWE	W
0.3246533154194869	-0.0026248896257240082	SWE	W
0.05880493028364448	-0.14032328085575368	SWE	W
0.2999290262486852	0.028924543697015602	SWE	W
0.35496074386733717	0.04309585141270989	SWE	W
0.244344213761012	-0.06785446612929856	SWE	W
0.11019501942244124	-0.0847778472921876	SWE	W
0.19915993586302283	-0.03334076879209486	SWE	W
0.22714639107150603	-0.045709385259334406	SWE	W
0.23867589049415253	-0.06491878380321207	SWE	W
-0.019166247187981517	-0.24518921477991987	SWE	W
0.34725122761902355	0.02764818676743188	SWE	W
0.21143813022255767	-0.07837327297729735	SWE	W
0.2900914284919146	-0.04770564221421414	SWE	W
0.012486495957432724	-0.1637573684377954	SWE	W
0.05646127194790151	-0.07670387979781308	SWE	W
0.2478592283276136	-0.08832823733172455	SWE	W
0.1618468069921612	0.06132336227771956	SWE	W
0.1651585002401751	-0.1338929111637586	SWE	W
0.14517665193559612	0.0194585160713418	SWE	W
0.29685479379611174	-0.0483078876339205	SWE	W
0.10982688331086217	-0.11226251173190621	SWE	W
0.11612776589068026	-0.06548444317632512	SWE	W
0.28219329226887857	-0.003110910147178268	SWE	W
0.13520692591939	-0.10058548906604202	SWE	W
0.09942602700526586	-0.15442880741835613	SWE	W
0.21841941719802607	-0.0921869591875473	SWE	W
0.19969005712443025	-0.10380252587960834	SWE	W
0.1180713554990992	-0.0022807447496169483	SWE	W
0.19156391090772462	-0.11241956515394999	SWE	W
-0.08909068596467423	0.33339086641194066	SWE	W
0.27831411196475236	0.005871612204120584	SWE	W
0.12338397368309072	0.2263717513555212	SWE	W
0.2056178255189951	-0.08709178295628418	SWE	W
0.09677834890591867	-0.11356849108966983	SWE	W
0.22681981488232736	-0.06733158855484553	SWE	W
0.15076051949594751	-0.11082099486946617	SWE	W
0.19693932649456936	0.13469963934510482	SWE	W
0.11056376734353926	-0.11771088412700169	ITA	W
0.17409137135364453	-0.0664459940400058	ITA	W
-0.12004988526124867	0.38730456943996416	ITA	W
0.021523951295545678	-0.07843207216307717	ITA	W
0.03776121125346575	-0.08389902405787668	ITA	W
-0.017196190113480746	0.3251502046133547	ITA	W
0.07671181068288047	-0.15204417488916247	ITA	W
0.11238704339098089	-0.11663515189553668	ITA	W
0.0820926380559055	-0.12142086845140505	ITA	W
0.1974467372290692	0.0034466517951238897	ITA	W
0.11076325373876206	-0.011577421194751648	ITA	W
-0.05233875561092976	0.08067906968703696	ITA	W
-0.09198362907582866	-0.04751341573976707	ITA	W
-0.3044399776472937	0.2077515156300506	ITA	W
0.216455089442201	-0.010081444754906781	ITA	W
0.11882347684876873	-0.10011434095347096	ITA	W
0.060428465620459094	-0.10368897508573512	ITA	W
-0.05621087650457846	0.2315934512786669	ITA	W
-0.0019937847558427436	-0.048416467561364	ITA	W
0.014161523440084789	0.07205900225768522	ITA	W
-0.010454109125931596	0.2098157689016923	ITA	W
-0.22652188368594392	-0.042744698117107384	ITA	W
0.18104778267526028	-0.011054544891552472	ITA	W
0.1457732567747871	0.00177115262047391	ITA	W
0.02413869375065813	0.2991139957649322	ITA	W
-0.008625026630892407	0.19289346349238665	ITA	W
-0.028694694955757504	0.3671778263423926	ITA	W
0.22377174491915597	-0.023936822300750827	ITA	W
0.0051183477635488904	0.332075821630376	ITA	W
-0.06697261200173565	0.30931414261820317	ITA	W
-0.09392054441003382	0.34805071674748767	ITA	W
0.07228979163659838	-0.0742617114385988	ITA	W
-0.017107332833627444	0.17682565286229365	ITA	W
0.07186904026334252	-0.0957923742005845	ITA	W
-0.018759763436744094	-0.09768758084004019	ITA	W
-0.3052316139830025	0.28913956192640755	ITA	W
0.2183615774071347	0.014681793721651326	ITA	W
0.1390026936005434	-0.10365195363123605	ITA	W
-0.023441410819421905	0.328971269850821	ITA	W
-0.06313434268257548	-0.1610311324946535	ITA	W
0.2443276791201075	-0.010482728849684616	ITA	W
0.09756207136673362	-0.09491033217561042	ITA	W
-0.3227697901053546	0.015667523148665857	ITA	W
0.14922458502489347	-0.07350177099590666	ITA	W
-0.04523685120355527	0.3483260392698885	ITA	W
0.2520168161226045	0.011186736284306083	USA	W
0.36132962614115544	0.03532933220540379	USA	W
0.08348598572980645	0.004711401009573842	USA	W
0.33917959191454405	0.0378215469077976	USA	W
-0.03635712696056074	0.40110728676535007	USA	W
0.1664573449733739	-0.05284440216841708	USA	W
0.33448284632846637	0.04527782141549511	USA	W
0.2771513543381691	-0.009239046755142616	USA	W
0.06577528393930224	0.3506472269226601	USA	W
0.26103534457466476	-0.011790310561046234	USA	W
0.21484934156101476	-0.06906280989010641	USA	W
0.2779704591358661	0.035971575732360886	USA	W
0.2982207420891898	0.04935596890646644	USA	W
0.17075657073397982	-0.04913779052203067	USA	W
0.15656631406340069	-0.08931112634216416	USA	W
0.06571331353380809	0.41344264573454814	USA	W
-0.0023481422220971737	0.2843008458865778	USA	W
0.3174031243403256	0.03915962033741069	USA	W
0.10500247573180263	-0.05373366249879115	USA	W
0.2550075839785337	-0.001651967927946736	USA	W
0.33610684300681076	0.06352400950548279	USA	W
0.2986588398775776	0.04015806067760139	USA	W
0.25372485458813615	0.03283758329404323	USA	W
0.288559344975233	-0.003528144361841261	USA	W
0.3664683264349665	0.07493463538849382	USA	W
0.1871599816034427	-0.07069898397716609	USA	W
0.12627906984968837	-0.07383203343846471	USA	W
0.2667630950370555	0.053285820916781156	USA	W
0.16111102437090805	-0.0817954376880681	USA	W
0.3786329513920959	0.0511603920385972	USA	W
0.12053795720632192	-0.04375973542519034	USA	W
0.4071824622288997	0.095892679299603	USA	W
0.3952090301510709	0.08512313575557645	USA	W
0.1952568969841247	-0.019095986504592155	USA	W
0.14351533975921615	0.050250064147370856	USA	W
0.09262081334304431	0.24252944350273878	USA	W
0.309399570564322	0.02693803328041863	USA	W
0.4122788533538086	0.06014851765947011	USA	W
0.29041824038152686	-0.012796423702876614	USA	W
0.38370014732841556	0.07499262903226588	USA	W
0.22413021182993018	0.004085542013998905	USA	W
0.2884848614329538	0.01995268229165987	USA	W
0.20073392691738487	-0.019923270393439517	USA	W
0.1726758492085252	-0.021117694137957107	USA	W
0.1330593511542981	-0.05847434706860274	USA	W
0.043776034482934295	-0.13534828373945468	USA	W
0.3420196593848866	0.07472741354127424	USA	W
0.36894567479833845	0.06767907679669995	USA	W
0.3679766768086914	0.06860524647180802	USA	W
0.4016834744706474	0.06411074357931214	USA	W
0.3226923736352949	0.03869472505814297	USA	W
0.36431608243774977	0.07889045992671447	USA	W
-0.007636544342221589	0.3790540267317594	USA	W
0.37423146881129915	0.08508009111048122	USA	W
0.3642190802013486	0.037999232106695556	USA	W
0.37463500667238053	0.06567814658526987	USA	W
0.35426813575820826	0.03900684280550067	USA	W
0.29555319454618584	0.018574690590152737	USA	W
0.16884722076308248	-0.05030466556262473	USA	W
0.2570659658028234	-0.04156176648791075	USA	W
0.338171352396438	0.021226386799459356	USA	W
0.25715405019460913	-0.004797737485085795	USA	W
0.11093484700215804	-0.09840358778110508	USA	W
0.35795839177962874	0.018007721343841935	USA	W
0.3866750560376358	0.08127105539281555	USA	W
0.3101380582642459	0.03058837127869125	USA	W
0.35836230957708265	0.06409865195056834	USA	W
0.3486077275675913	0.07863345180025555	USA	W
0.1253825347206081	0.01904824067938159	USA	W
0.240098828793527	-0.019261410013849137	USA	W
0.27757905129420996	-0.003804337409975142	USA	W
0.24997160434890411	0.0008839609850202139	USA	W
0.29019001320389864	0.10653088120396909	USA	W
0.34490701555078346	0.05388166459783937	USA	W
0.31189532779177254	0.004636893129168759	USA	W
0.23618230435834048	-0.04222707801080211	USA	W
0.20451360485332545	-0.050165703306065616	USA	W
0.3861750239412617	0.057948441132863286	USA	W
0.304747617509142	0.023799045491348644	USA	W
0.2725220553221068	-0.031028425157171517	USA	W
0.3931855300571601	0.0674819652731539	USA	W
0.32367991197080814	0.008849980751384687	USA	W
0.037582110164764926	0.22885478460053799	USA	W
0.38710158905262393	0.06728233195303608	USA	W
0.16509851100464282	-0.043598529275607714	USA	W
0.04113338695675676	0.3295611139642754	USA	W
0.39292993268823084	0.06007039066943693	USA	W
0.28973410804740374	0.04353872079555397	USA	W
0.0030014472996581234	0.054777154911446184	USA	W
0.3505606960375789	0.06322476425911709	USA	W
0.34166927900866884	0.032592262864976775	USA	W
0.3867166358098225	0.07323651881872235	USA	W
0.1443077310316972	-0.07187077632916894	USA	W
0.3022444024697942	0.009821859245498967	USA	W
0.4098193324475133	0.06936286243537738	USA	W
0.20715803343901196	-0.017143355640432078	USA	W
0.1897878175819988	-0.03732695028841004	USA	W
0.18457013157682617	-0.043371207437063755	USA	W
0.41055096532308794	0.08623868837413946	USA	W
0.33833948095313776	0.06089115331163707	USA	W
0.12265674480446094	-0.05996154556658009	USA	W
0.29646583741911375	-0.0010742739309921338	USA	W
0.3884387632609432	0.045438506765459345	USA	W
0.35365664304722283	0.05115550137671421	USA	W
0.39202496288779487	0.08001615927110384	USA	W
0.4108462492046857	0.08744978773851728	USA	W
0.14386802664991452	0.17628399005438466	USA	W
0.34234940080012227	0.0591033210081322	USA	W
0.0025565327515228377	0.41532337209715886	USA	W
0.33615990408433144	0.0731889521772311	USA	W
0.28564762500696045	0.0033957611805931825	USA	W
0.33382811568497783	0.05445508033637116	USA	W
-0.0008130327972208186	0.4124943377444279	USA	W
0.24682351599046465	0.027430352477546854	USA	W
-0.04035589241644425	-0.06935526194880091	USA	W
0.1911675266426469	0.12759309074959665	USA	W
0.4470162611537458	0.0928779443543244	USA	W
0.26294375417530597	0.023492982483240114	USA	W
0.11179076653034105	0.20989994076325091	USA	W
0.335609262256944	0.04072376283640535	USA	W
0.25494472548180974	0.004813840663706593	USA	W
0.3850130094062341	0.08404369003810788	USA	W
0.35652054021435486	0.0846911353922381	USA	W
0.28938044251855854	-0.003891098218272782	USA	W
0.38838561404432714	0.055714804454490195	USA	W
0.3065496076206886	0.036613524381830555	USA	W
0.15159699956948358	0.35956029554284197	USA	W
0.1358591213614608	-0.05573961271798656	USA	W
0.402020239109012	0.07369570412573433	USA	W
0.40597313723099	0.055378482078528295	USA	W
0.27275300208003517	0.0005250552991226898	USA	W
0.3857848112293461	0.06541058838152257	USA	W
0.17502683169391225	-0.04571965423794755	USA	W
0.2927376640535088	0.055571462377863895	USA	W
0.35769272041012207	0.03744303807527425	USA	W
0.35176465240648064	0.07022448077407481	USA	W
0.3462546371860435	0.034270475059125595	USA	W
0.17029284533846023	-0.039603082462148574	USA	W
0.2261096281891725	-0.044412394025907	USA	W
0.4030747773884421	0.08523291056252078	USA	W
0.32678822854287065	0.07042720907306929	USA	W
0.3501932663628017	0.04739616964690131	USA	W
0.284081487078451	0.04186907336792235	USA	W
0.3502517947273615	0.05269485588176722	USA	W
-0.0439206104662125	0.3720192704443039	USA	W
-0.22918894802085163	0.09578388473816005	MSM	MSM
-0.27217547358725236	0.34595042127571035	MSM	MSM
-0.25945851635012457	0.16462416407078012	MSM	MSM
0.16027753415434437	-0.02001131978769641	MSM	MSM
0.29547750618074375	0.021208195274282048	MSM	MSM
-0.27275245552050154	0.026857431530192082	MSM	MSM
0.3093654900238914	0.04083849171656557	MSM	MSM
-0.23351312500312688	-0.003482858085113949	MSM	MSM
0.22847771741778047	0.006307495254772985	MSM	MSM
-0.05499549114534481	-0.15058903444156294	MSM	MSM
0.07618659009955257	-0.05812065453994918	MSM	MSM
0.33168882144310824	0.04842012440769351	MSM	MSM
-0.06827239301177673	-0.007408336041231855	MSM	MSM
0.2671283810340526	-0.0037002231943738455	MSM	MSM
-0.24253109377501478	0.11670794052695893	MSM	MSM
-0.32928150295658004	0.10526495180471501	MSM	MSM
-0.022430902419890996	0.17009653493056012	MSM	MSM
-0.11539843650005213	-0.22753259364222758	MSM	MSM
-0.2554893605430012	0.1418966162351885	MSM	MSM
-0.30641006262356724	-0.011899833584289308	MSM	MSM
-0.30722504086712044	0.10736640803986854	MSM	MSM
-0.3249037428696207	0.16411398191605042	MSM	MSM
-0.3653371473133339	0.1675104995838834	MSM	MSM
-0.09789865360875191	-0.2433581314024438	MSM	MSM
-0.38573217458727715	0.23472852752311946	MSM	MSM
0.04067987091550876	0.3358562195395911	MSM	MSM
0.3559512332281743	0.056156516147221065	MSM	MSM
-0.150430587248206	-0.0474217619179694	MSM	MSM
-0.34223625509767763	0.053642221227729624	MSM	MSM
0.26515804182761754	0.039947945585353056	MSM	MSM
-0.30974968484638976	0.25693115026559366	MSM	MSM
0.3379885874307925	0.034466111456265866	MSM	MSM
-0.15695432294829703	0.3139353415296164	MSM	MSM
-0.09237826001719664	-0.20990946515283848	MSM	MSM
-0.1648698670724517	-0.18683080090689017	MSM	MSM
-0.11920151689885539	-0.0874507398660176	MSM	MSM
-0.1323403477462193	-0.2322031018720374	MSM	MSM
-0.134931775799011	-0.21440468904216006	MSM	MSM
-0.37030873321424546	0.23124728470942174	MSM	MSM
-0.2734516830329147	0.3386743095008463	MSM	MSM
-0.3719133737845807	0.026658517226059435	MSM	MSM
-0.03357329348251091	0.0074999044249775115	MSM	MSM
-0.10411816046017042	-0.2175417251269089	MSM	MSM
-0.06717761126147012	-0.1684330909746459	MSM	MSM
-0.2994868018289349	-0.05477836655113838	MSM	MSM
-0.366098005740196	0.3013472490485422	MSM	MSM
-0.39870409205255003	0.03638104636873505	MSM	MSM
-0.24301072194708492	0.005418757781466742	MSM	MSM
-0.13516435474312408	-0.28672695314512314	MSM	MSM
-0.3152295264054572	-0.016727617608598627	MSM	MSM
-0.1975976009530797	0.13647665884522564	MSM	MSM
-0.3188429968866643	0.04630171428594172	MSM	MSM
-0.10485541786907338	-0.2664260806115069	MSM	MSM
-0.3836835504345875	0.0734307536013346	MSM	MSM
-0.1369498831994221	-0.145111151616845	MSM	MSM
-0.1355304151682955	-0.005588186303522853	MSM	MSM
-0.32502840486593304	0.007472807115723151	MSM	MSM
-0.29137422013276515	0.19204007751972033	MSM	MSM
0.10903293105333219	0.11529467684696294	MSM	MSM
-0.21783324838959955	0.2069497965283526	MSM	MSM
-0.25663217086357404	0.1821658088782972	MSM	MSM
-0.3051685115404175	0.2293601206216244	MSM	MSM
0.3379395045663736	0.06185407373298008	MSM	MSM
-0.3590028351959908	0.1960049101611352	MSM	MSM
-0.15219258565397037	-0.17470636222933728	MSM	MSM
-0.08048207220419154	-0.22900811772783172	MSM	MSM
-0.34751708540479803	0.13091434346553366	MSM	MSM
-0.1899758993570212	0.10075585937919292	MSM	MSM
-0.19550726420448084	-0.19664423523840663	MSM	MSM
0.00568529744930941	-0.15028387111326194	MSM	MSM
0.3076470647259026	0.024100453366355076	MSM	MSM
-0.34872608380368497	0.1363715505884649	MSM	MSM
0.25427332570091865	0.03315980692623646	MSM	MSM
-0.025893661793997446	-0.004764298858262842	MSM	MSM
-0.32374645324452395	-0.05468588698344043	MSM	MSM
-0.30877691616274183	2.224145216536005e-05	MSM	MSM
-0.38399998305140187	0.21679510780519898	MSM	MSM
-0.357298640302073	0.20366480248963462	MSM	MSM
-0.3514112385678384	0.2904151031744685	MSM	MSM
-0.33634455263533364	-0.053519287749739186	MSM	MSM
-0.30816212887129296	-0.06496475979460596	MSM	MSM
-0.3466300528534556	0.24178265656772577	MSM	MSM
-0.15633666995829346	-0.17395759424713353	MSM	MSM
-0.33941968774744374	0.3465334843675153	MSM	MSM
-0.1036406193193924	-0.1892680668624327	MSM	MSM
-0.3313793696706608	0.25721219509861026	MSM	MSM
-0.30655991038168334	-0.050384485902423275	MSM	MSM
-0.35007654976358166	0.14488917274903065	MSM	MSM
-0.2978853927764223	0.1769700762440327	MSM	MSM
0.04896822886397361	0.03374181339088224	MSM	MSM
0.2806298617499458	0.004919934006401064	MSM	MSM
0.20649167420652403	-0.043858319905621855	MSM	MSM
0.016588948943146605	-0.07278092049406415	MSM	MSM
0.08123934992120026	-0.038572784391022165	CHN	NWU
0.1453054341983771	-0.049419099704178966	CHN	NWU
0.21116231377486036	-0.027651119618783113	CHN	NWU
-0.08689943639946691	0.038159679439250735	CHN	NWU
0.033602986508881806	-0.11467655567843196	CHN	NWU
0.3348510816543916	0.03374913411421018	CHN	NWU
0.1955176523941286	-0.003033705042402925	CHN	NWU
-0.2279447514973777	0.04590821888488942	CHN	NWU
0.21873758841120683	0.009332891697086065	CHN	NWU
0.23124043166479158	0.014791407405191451	CHN	NWU
0.2893283439621554	0.03056981607045257	CHN	NWU
0.1530692920421652	0.008345692500948172	CHN	NWU
0.009092868407695636	0.2766790131212963	CHN	NWU
-0.0216916674513764	-0.0909363893766706	CHN	NWU
0.26334298423926655	-0.017967938396202032	CHN	NWU
0.27300734400179394	0.008647136617655581	CHN	NWU
-0.13320294365339475	0.3378683970295728	CHN	NWU
0.34426490455176545	0.0777118194425905	CHN	NWU
0.2867614940528672	0.06031916161902646	CHN	NWU
-0.015368605110680344	0.03310184884753116	CHN	NWU
0.36417752831046835	0.06287552487304308	CHN	NWU
0.02666605556413527	0.13386284375325683	CHN	NWU
0.1379373836174312	-0.05046914668172693	CHN	NWU
0.34145644151290083	0.061401177903659634	CHN	NWU
0.2743364122198533	0.03628041593622999	CHN	NWU
0.21904048345011962	-0.03816555702435615	CHN	NWU
-0.020756375810004144	0.3314517459473142	CHN	NWU
0.14588905453361636	-0.04708579809781361	CHN	NWU
-0.019417500649978322	0.3478282777854728	CHN	NWU
0.22748766837042017	-0.0006708740997327628	CHN	NWU
-0.07630151394393843	0.3227524915544689	CHN	NWU
0.1332740877933944	-0.02993225554493997	CHN	NWU
0.10461256115405772	-0.08292865991412891	CHN	NWU
-0.13746838802090233	-0.13610279251532553	CHN	NWU
0.17517475240266378	0.006402870627521871	CHN	NWU
0.214316840489169	0.022543664118199427	CHN	NWU
0.24104824045539486	-0.026388201536169994	CHN	NWU
0.09309998564239448	-0.08850359299123053	CHN	NWU
-0.004987915166510489	0.3314743434708396	CHN	NWU
0.13993893084181475	0.18685973073262685	CHN	NWU
0.19434640480017132	-0.030895171354335706	CHN	NWU
0.16664177216216536	-0.01430377899599126	CHN	NWU
0.02191700211195698	-0.13079738829768206	CHN	NWU
-0.18155204388342885	0.17957072915930997	CHN	NWU
-0.1255278889273279	0.3592158913744183	CHN	NWU
0.12133438356743495	-0.03971210947875088	CHN	NWU
-0.04574565660302618	0.4140215188242091	CHN	NWU
0.266041992639953	-0.00385434424041775	CHN	NWU
0.2714864749706718	0.029029096449607616	CHN	NWU
0.059283817723020785	-0.05354595036459037	CHN	NWU
-0.10326190995190306	0.36586668676933765	CHN	NWU
0.2262554143522598	-0.012083172333001962	CHN	NWU
0.30672108977853385	0.04421902694161574	CHN	NWU
0.23514275227185902	0.03182368852530369	CHN	NWU
0.07071369081306081	-0.0749254650712368	CHN	NWU
0.32313412965228705	0.04583753475772606	CHN	NWU
-0.024964076738280785	0.3548575760830184	CHN	NWU
0.2683035891535689	0.012886832599793377	CHN	NWU
0.2475486103759104	-0.02619553599338969	CHN	NWU
0.2296337459388162	-0.012235241900154169	CHN	NWU
-0.15480794658000457	0.3745119779905676	CHN	NWU
0.21747170651763206	-0.06441183731625308	CHN	NWU
0.1869838717607367	-0.010401782073131383	CHN	NWU
0.20546465541494047	-0.02309463936587139	CHN	NWU
0.019068587993655784	-0.11713251547735333	CHN	NWU
0.36240074887818646	0.08550132124761993	CHN	NWU
